station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
3332,Degraw St & Hoyt St,4258.07,40.68199044,-73.99079025,71,"KEY,CREDITCARD",19,FALSE,10,0,9,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3249,Verona Pl & Fulton St,4124.04,40.68035608,-73.9476791,71,"KEY,CREDITCARD",19,FALSE,8,1,10,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3619,Newtown Ave & 23 St,7026.08,40.7713615,-73.9246145,71,"KEY,CREDITCARD",19,FALSE,9,0,10,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3755,DeKalb Ave & Franklin Ave,4528.01,40.69064807,-73.95746179,71,"KEY,CREDITCARD",19,FALSE,9,0,10,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3834,Irving Ave & Halsey St,4695.04,40.69467,-73.90663,71,"KEY,CREDITCARD",19,FALSE,9,0,10,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3892,38 Ave & 29 St,6538.11,40.75473,-73.93367,71,"KEY,CREDITCARD",19,FALSE,9,0,10,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
289,Monroe St & Classon Ave,4336.01,40.6845683,-73.95881081,71,"KEY,CREDITCARD",19,FALSE,8,0,11,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3054,Greene Ave & Throop Ave,4510.04,40.6894932,-73.942061,71,"KEY,CREDITCARD",19,FALSE,8,0,11,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3758,George St & Wilson Ave,4906.07,40.702997,-73.92997,71,"KEY,CREDITCARD",19,FALSE,8,0,11,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3902,Fairview Ave & Linden St,5066.03,40.70694,-73.90632,71,"KEY,CREDITCARD",19,FALSE,8,0,11,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3567,11 St & 35 Ave,6768.04,40.7627442,-73.9391141,71,"KEY,CREDITCARD",19,FALSE,7,0,12,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3598,Newton Rd & 44 St,6743.06,40.7595701,-73.9142678,71,"KEY,CREDITCARD",19,FALSE,7,0,12,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
120,Lexington Ave & Classon Ave,4452.03,40.68676793,-73.95928168,71,"KEY,CREDITCARD",19,FALSE,6,0,13,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
278,Concord St & Bridge St,4781.03,40.69766564,-73.98476437,71,"KEY,CREDITCARD",19,FALSE,6,0,13,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3515,24 Ave & 26 St,7152.10,40.774591,-73.918544,71,"KEY,CREDITCARD",19,FALSE,5,1,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3522,37 St & 24 Ave,6981.16,40.7701477,-73.9120938,71,"KEY,CREDITCARD",19,FALSE,6,0,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3530,Crescent St & Ditmars Blvd,7233.05,40.7787185,-73.9145645,71,"KEY,CREDITCARD",19,FALSE,6,0,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3691,28 Ave & 44 St,6879.04,40.76408932,-73.91065121,71,"KEY,CREDITCARD",19,FALSE,6,0,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3704,47 Ave & Skillman Ave,6237.01,40.74375241,-73.94176483,71,"KEY,CREDITCARD",19,FALSE,6,0,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3043,Lewis Ave & Decatur St,4237.01,40.6814598,-73.934903,71,"KEY,CREDITCARD",19,FALSE,5,0,14,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3088,Union Ave & Jackson St,5300.06,40.7160751,-73.952029,71,"KEY,CREDITCARD",19,FALSE,5,0,14,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3557,40 Ave & 9 St,6664.05,40.75742,-73.945133,71,"KEY,CREDITCARD",19,FALSE,5,0,14,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3621,27 Ave & 9 St,7098.05,40.7739825,-73.9309134,71,"KEY,CREDITCARD",19,FALSE,5,0,14,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
421,Clermont Ave & Park Ave,4692.01,40.69573398,-73.97129668,71,"KEY,CREDITCARD",19,FALSE,3,1,15,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3048,Putnam Ave & Nostrand Ave,4327.09,40.68402,-73.94977,71,"KEY,CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3453,Devoe St & Lorimer St,5259.06,40.71335226,-73.94910336,71,"KEY,CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3759,Irving Ave & Jefferson St,5051.02,40.70538,-73.92535,71,"KEY,CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3808,24 St & 41 Ave,6505.09,40.752474,-73.939991,71,"KEY,CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3559,21 St & 38 Ave,6656.05,40.7576314,-73.9391224,71,"KEY,CREDITCARD",19,FALSE,3,0,16,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3857,Engert Ave & McGuinness Blvd,5473.03,40.72158,-73.94546,71,"KEY,CREDITCARD",19,FALSE,3,0,16,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3883,Harman St & Seneca Ave,5002.09,40.70577,-73.91292,71,"KEY,CREDITCARD",19,FALSE,2,1,16,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3767,Powers St & Olive St,5210.01,40.71323,-73.93894,71,"KEY,CREDITCARD",19,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3872,Hancock St & Wyckoff Ave,4735.16,40.6972,-73.90674,71,"KEY,CREDITCARD",19,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3046,Marcus Garvey Blvd & Macon St,4278.03,40.682601,-73.938037,71,"KEY,CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3772,Devoe St & Morgan Ave,5282.02,40.713811,-73.93515,71,"KEY,CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3330,Henry St & Bay St,3972.08,40.6725058,-74.00494695,71,"KEY,CREDITCARD",19,FALSE,0,0,19,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3888,Woodward Ave & Harman St,5074.08,40.70793,-73.91092,71,"KEY,CREDITCARD",19,FALSE,0,0,19,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3063,Nostrand Ave & Myrtle Ave,4707.04,40.69527008,-73.95238108,71,"KEY,CREDITCARD",20,FALSE,17,1,2,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3858,Kent St & McGuinness Blvd,5785.10,40.73124,-73.95161,71,"KEY,CREDITCARD",20,FALSE,15,0,5,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3726,Center Blvd & 51 Ave,6179.07,40.74336608,-73.95960689,71,"KEY,CREDITCARD",20,FALSE,13,0,7,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3851,Metropolitan Ave & Stewart Ave,5273.01,40.71401,-73.92793,71,"KEY,CREDITCARD",20,FALSE,13,0,7,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3773,Knickerbocker Ave & Thames St,5018.06,40.70539,-73.92976,71,"KEY,CREDITCARD",20,FALSE,11,0,9,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3859,Lorimer St & Calyer St,5709.04,40.72795,-73.95414,71,"KEY,CREDITCARD",20,FALSE,11,0,9,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3827,Halsey St & Broadway,4366.01,40.68565,-73.91564,71,"KEY,CREDITCARD",20,FALSE,10,0,10,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3861,Menahan St & Wyckoff Ave,4890.11,40.70113,-73.91422,71,"KEY,CREDITCARD",20,FALSE,7,0,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3819,Green St & McGuinness Blvd,5860.02,40.73396,-73.95204,71,"KEY,CREDITCARD",20,FALSE,6,0,14,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3870,Melrose St & Broadway,4801.04,40.697481,-73.935877,71,"KEY,CREDITCARD",20,FALSE,6,0,14,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
291,Madison St & Montgomery St,5262.09,40.713126,-73.984844,71,"KEY,CREDITCARD",20,FALSE,4,0,16,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3822,Bushwick Ave & Forrest St,4914.03,40.70076,-73.93641,71,"KEY,CREDITCARD",20,FALSE,4,0,16,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3886,Menahan St & Onderdonk Ave,5034.03,40.70553,-73.9096,71,"KEY,CREDITCARD",20,FALSE,3,0,17,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3909,Madison St & Woodward Ave,4954.07,40.70408,-73.90408,71,"KEY,CREDITCARD",20,FALSE,3,0,17,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3853,Harrison Pl & Porter Ave,5090.06,40.70686,-73.92851,71,"KEY,CREDITCARD",20,FALSE,2,0,18,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3891,Irving Ave & Palmetto St,4775.01,40.698,-73.9127,71,"KEY,CREDITCARD",20,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3213,Van Vorst Park,JC035,40.71848892,-74.04772663,70,"KEY,CREDITCARD",21,FALSE,21,0,0,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3394,Columbia St & W 9 St,4086.05,40.6769993,-74.00647134,71,"KEY,CREDITCARD",21,FALSE,21,0,0,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3887,Flushing Ave & Woodward Ave,5225.02,40.71246,-73.91873,71,"KEY,CREDITCARD",21,FALSE,21,0,0,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3347,Van Brunt St & Wolcott St,4095.03,40.6773429,-74.01275056,71,"KEY,CREDITCARD",21,FALSE,20,0,1,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3420,Douglass St & 3 Ave,4217.02,40.6802133,-73.98432695,71,"KEY,CREDITCARD",21,FALSE,19,0,2,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3673,Dean St & Franklin Ave,4107.13,40.67759207,-73.95563722,71,"KEY,CREDITCARD",21,FALSE,18,1,2,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3333,Columbia St & Lorraine St,4103.08,40.6747055,-74.0075572,71,"KEY,CREDITCARD",21,FALSE,17,0,4,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3340,Wolcott St & Dwight St,4054.02,40.6753274,-74.0100698,71,"KEY,CREDITCARD",21,FALSE,17,0,4,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3381,3 St & Hoyt St,4110.10,40.6777287,-73.99364123,71,"KEY,CREDITCARD",21,FALSE,17,0,4,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3588,Vernon Blvd & 10 St,6937.07,40.7671863,-73.9373554,71,"KEY,CREDITCARD",21,FALSE,17,0,4,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3311,Columbia St & Kane St,4422.05,40.68763155,-74.0016256,71,"KEY,CREDITCARD",21,FALSE,16,0,5,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3498,Pleasant Ave & E 120 St,7579.01,40.7974772,-73.9311847,71,"KEY,CREDITCARD",21,FALSE,16,0,5,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3764,Bushwick Ave & McKibbin St,5027.02,40.705517,-73.93936,71,"KEY,CREDITCARD",21,FALSE,16,0,5,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3422,Columbia St & Degraw St,4422.04,40.6859296,-74.00242364,71,"KEY,CREDITCARD",21,FALSE,15,0,6,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3832,Central Ave & Weirfield St,4591.04,40.69055,-73.91181,71,"KEY,CREDITCARD",21,FALSE,15,0,6,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3047,Halsey St & Tompkins Ave,4319.07,40.6823687,-73.944118,71,"KEY,CREDITCARD",21,FALSE,13,1,7,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3356,Amsterdam Ave & W 66 St,7149.05,40.7746671,-73.98470567,71,"KEY,CREDITCARD",21,FALSE,14,0,7,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3319,14 St & 5 Ave,3771.06,40.666287,-73.98895053,71,"KEY,CREDITCARD",21,FALSE,13,0,8,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3605,31 Ave & Crescent St,6893.10,40.7658346,-73.9265474,71,"KEY,CREDITCARD",21,FALSE,13,0,8,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3591,21 St & 31 Dr,6865.03,40.7659,-73.930819,71,"KEY,CREDITCARD",21,FALSE,12,0,9,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3756,White St & Moore St,4987.06,40.704508,-73.9351,71,"KEY,CREDITCARD",21,FALSE,12,0,9,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3050,Putnam Ave & Throop Ave,4392.04,40.6851532,-73.94111,71,"KEY,CREDITCARD",21,FALSE,11,0,10,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3352,Sigourney St & Columbia St,3940.04,40.67267243,-74.00879525,71,"KEY,CREDITCARD",21,FALSE,11,0,10,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3528,Steinway St & 23 Ave,7009.02,40.7713937,-73.9077436,71,"KEY,CREDITCARD",21,FALSE,11,0,10,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3326,Clinton St & Centre St,4045.01,40.67434,-74.00194698,71,"KEY,CREDITCARD",21,FALSE,8,0,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3568,34 St & 35 Ave,6605.08,40.7569332,-73.9262231,71,"KEY,CREDITCARD",21,FALSE,7,0,14,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3603,31 Ave & 30 St,6857.09,40.7647,-73.9240312,71,"KEY,CREDITCARD",21,FALSE,6,0,15,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3615,44 Dr & 21 St,6278.04,40.748,-73.9460927,71,"KEY,CREDITCARD",21,FALSE,6,0,15,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3845,Irving Ave & Harman St,4856.05,40.70108,-73.9179,71,"KEY,CREDITCARD",21,FALSE,6,0,15,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3525,23 Ave & 27 St,7178.02,40.776165,-73.9153175,71,"KEY,CREDITCARD",21,FALSE,5,0,16,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3578,Park Pl & Franklin Ave,4033.06,40.6741806,-73.9564947,71,"KEY,CREDITCARD",21,FALSE,5,0,16,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3061,Throop Ave & Myrtle Ave,4697.01,40.69622937,-73.94371094,71,"KEY,CREDITCARD",21,FALSE,4,0,17,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3606,49 Ave & 21 St,6128.04,40.74252,-73.948852,71,"KEY,CREDITCARD",21,FALSE,3,0,18,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3608,5 St & 51 Ave,6137.04,40.7423737,-73.9566,71,"KEY,CREDITCARD",21,FALSE,2,0,19,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3080,S 4 St & Rodney St,5156.05,40.70934,-73.95608,71,"KEY,CREDITCARD",21,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3513,21 St & Hoyt Ave S,7126.01,40.774645,-73.923706,71,"KEY,CREDITCARD",21,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3546,Pacific St & Classon Ave,4148.07,40.6791944,-73.9587903,71,"KEY,CREDITCARD",21,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3297,6 St & 7 Ave,3834.10,40.6686627,-73.97988067,71,"KEY,CREDITCARD",21,FALSE,0,0,21,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3765,Bushwick Ave & Stagg St,5140.06,40.709897,-73.94008,71,"KEY,CREDITCARD",21,FALSE,0,0,21,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3770,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,71,"KEY,CREDITCARD",21,FALSE,0,0,21,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3209,Brunswick St,JC023,40.7241765,-74.0506564,70,"KEY,CREDITCARD",22,FALSE,19,0,3,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3211,Newark Ave,JC032,40.72152515,-74.04630454,70,"KEY,CREDITCARD",22,FALSE,18,0,4,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3511,Adam Clayton Powell Blvd & W 115 St,7643.18,40.802535,-73.9532423,71,"KEY,CREDITCARD",22,FALSE,17,0,5,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3187,Warren St,JC006,40.7211236,-74.03805095,70,"KEY,CREDITCARD",22,FALSE,16,0,6,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3830,Halsey St & Evergreen Ave,4474.01,40.68858,-73.91227,71,"KEY,CREDITCARD",22,FALSE,14,1,7,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3185,City Hall,JC003,40.7177325,-74.043845,70,"KEY,CREDITCARD",22,FALSE,14,0,8,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3192,Liberty Light Rail,JC052,40.7112423,-74.0557013,70,"KEY,CREDITCARD",22,FALSE,13,0,9,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3780,Wyckoff Av & Stanhope St,4931.05,40.703545,-73.917775,71,"KEY,CREDITCARD",22,FALSE,12,0,10,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3214,Essex Light Rail,JC038,40.7127742,-74.0364857,70,"KEY,CREDITCARD",22,FALSE,11,0,11,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3855,Frost St & Debevoise Ave,5433.04,40.71882,-73.93948,71,"KEY,CREDITCARD",22,FALSE,10,0,12,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3481,York St,JC096,40.71649,-74.04105,70,"KEY,CREDITCARD",22,FALSE,9,0,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3911,Wyckoff St & Nevins St,4290.08,40.683426,-73.984275,71,"KEY,CREDITCARD",22,FALSE,9,0,13,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3828,Eldert St & Bushwick Ave,4399.03,40.68652,-73.91321,71,"KEY,CREDITCARD",22,FALSE,7,1,14,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3896,Madison St & Seneca Ave,4880.11,40.70183,-73.90625,71,"KEY,CREDITCARD",22,FALSE,8,0,14,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3205,JC Medical Center,JC011,40.71653978,-74.04963791,70,"KEY,CREDITCARD",22,FALSE,7,0,15,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3194,McGinley Square,JC055,40.72533993,-74.06762213,70,"KEY,CREDITCARD",22,FALSE,5,1,16,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3456,Jackson St & Leonard St,5332.10,40.71638032,-73.94821286,71,"KEY,CREDITCARD",22,FALSE,6,0,16,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3302,Columbus Ave & W 103 St,7595.17,40.7969347,-73.96434123,71,"KEY,CREDITCARD",22,FALSE,4,0,18,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3106,Driggs Ave & N Henry St,5542.04,40.72325,-73.94308,71,"KEY,CREDITCARD",22,FALSE,2,1,19,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3212,Christ Hospital,JC034,40.73478582,-74.05044364,70,"KEY,CREDITCARD",22,FALSE,3,0,19,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3787,Dock 72 Way & Market St,4804.02,40.69985,-73.97141,71,"KEY,CREDITCARD",22,FALSE,3,0,19,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3835,Knickerbocker Ave & Hancock St,4663.02,40.69385,-73.90974,71,"KEY,CREDITCARD",22,FALSE,3,0,19,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
356,Bialystoker Pl & Delancey St,5335.03,40.71622644,-73.98261206,71,"KEY,CREDITCARD",23,FALSE,21,2,0,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3342,Pioneer St & Richards St,4128.08,40.6777748,-74.0094613,71,"KEY,CREDITCARD",23,FALSE,23,0,0,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3609,Vernon Blvd & 31 Ave,7003.06,40.7692475,-73.9354504,71,"KEY,CREDITCARD",23,FALSE,22,1,0,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3843,Myrtle Ave & Grove St,4816.05,40.69905,-73.91516,71,"KEY,CREDITCARD",23,FALSE,22,1,0,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
343,Clinton Ave & Flushing Ave,4762.04,40.69794,-73.96986848,71,"KEY,CREDITCARD",23,FALSE,21,1,1,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3062,Myrtle Ave & Marcy Ave,4707.03,40.69539817,-73.94954908,71,"KEY,CREDITCARD",23,FALSE,22,0,1,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3514,Astoria Park S & Shore Blvd,7159.08,40.7767,-73.927631,71,"KEY,CREDITCARD",23,FALSE,22,0,1,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
3070,McKibbin St & Manhattan Ave,4996.08,40.70510918,-73.94407279,71,"KEY,CREDITCARD",23,FALSE,21,0,2,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
3315,Henry St & Degraw St,4380.08,40.6847514,-73.99917254,71,"KEY,CREDITCARD",23,FALSE,21,0,2,0,TRUE,TRUE,TRUE,FALSE,4/14/2020 0:00:00
443,Bedford Ave & S 9 St,5093.01,40.70853074,-73.96408963,71,"KEY,CREDITCARD",23,FALSE,18,2,3,0,TRUE,TRUE,TRUE,FALSE,4/15/2020 0:00:00
